"term","estimate","std.error","X2.5..","X97.5..","bias","rmse","coverage","method","sim_id","missing_type"
"V3",0.201757158276006,0.061298164387071,0.0812466753787368,0.322267641173275,0.0017571582760057,1.05167576578306,1,"multiple",37,"MCAR_0.5"
"V4",0.187963712573498,0.0637265954237847,0.0626717254346816,0.313255699712315,-0.0120362874265017,1.05167576578306,1,"multiple",37,"MCAR_0.5"
"(Intercept)",-0.036215616555463,0.0470912897572,-0.128739075372324,0.0563078422613977,-0.036215616555463,1.04556609444519,1,"vae",37,"MCAR_0.5"
"V1",0.14014972847013,0.0554644854396265,0.0311748827857004,0.24912457415456,-0.0598502715298697,1.04556609444519,1,"vae",37,"MCAR_0.5"
"V2",0.190435157831611,0.0588585041385937,0.0747918528432064,0.306078462820015,-0.0095648421683894,1.04556609444519,1,"vae",37,"MCAR_0.5"
"V3",0.205474053869602,0.060012675744769,0.0875630694521115,0.323385038287093,0.005474053869602,1.04556609444519,1,"vae",37,"MCAR_0.5"
"V4",0.187687684187214,0.062114458250494,0.0656471847763335,0.309728183598095,-0.0123123158127856,1.04556609444519,1,"vae",37,"MCAR_0.5"
"(Intercept)",-0.0381819273943949,0.0471402659706577,-0.130801613107827,0.0544377583190367,-0.0381819273943949,1.04725932600032,1,"single",38,"MAR_0.1"
"V1",0.125982133203403,0.0553752350099363,0.0171826439065003,0.234781622500306,-0.0740178667965971,1.04725932600032,1,"single",38,"MAR_0.1"
"V2",0.203908404991182,0.0588659388785816,0.0882504924636203,0.319566317518743,0.0039084049911815,1.04725932600032,1,"single",38,"MAR_0.1"
"V3",0.199170927125112,0.0597733257316725,0.0817302099522382,0.316611644297987,-0.000829072874887538,1.04725932600032,1,"single",38,"MAR_0.1"
"V4",0.19499113714429,0.0616490104119061,0.0738651347486119,0.316117139539969,-0.00500886285570951,1.04725932600032,1,"single",38,"MAR_0.1"
"(Intercept)",-0.0381019919617103,0.0471638361910393,-0.130768943999307,0.0545649600758864,-0.0381019919617103,1.04782230553916,1,"multiple",38,"MAR_0.1"
"V1",0.127900264917202,0.0554205973299877,0.019009850613161,0.236790679221242,-0.0720997350827983,1.04782230553916,1,"multiple",38,"MAR_0.1"
"V2",0.206402115854188,0.0589634322009736,0.0905511191079192,0.322253112600456,0.0064021158541876,1.04782230553916,1,"multiple",38,"MAR_0.1"
"V3",0.200170332389538,0.0598143974418799,0.0826470577297041,0.317693607049372,0.000170332389537925,1.04782230553916,1,"multiple",38,"MAR_0.1"
"V4",0.186799991790656,0.061972379306393,0.0650253324213972,0.308574651159915,-0.0132000082093441,1.04782230553916,1,"multiple",38,"MAR_0.1"
"(Intercept)",-0.0382016757887348,0.0471395208382156,-0.130819897489794,0.0544165459123246,-0.0382016757887348,1.0472183931462,1,"vae",38,"MAR_0.1"
"V1",0.125953501852436,0.055374838435574,0.0171547917321468,0.234752211972725,-0.0740464981475643,1.0472183931462,1,"vae",38,"MAR_0.1"
"V2",0.203994850649804,0.0588671029428778,0.0883346510059731,0.319655050293635,0.00399485064980423,1.0472183931462,1,"vae",38,"MAR_0.1"
"V3",0.199169055592252,0.0597730532228619,0.0817288738359669,0.316609237348538,-0.000830944407747569,1.0472183931462,1,"vae",38,"MAR_0.1"
"V4",0.194956876635984,0.0616491563501911,0.0738305875054343,0.316083165766534,-0.00504312336401593,1.0472183931462,1,"vae",38,"MAR_0.1"
"(Intercept)",-0.0336503330358244,0.047037929990835,-0.126068952291671,0.0587682862200218,-0.0336503330358244,1.0448794529035,1,"single",38,"MAR_0.25"
"V1",0.126472654307615,0.0553065039942108,0.0178082055104674,0.235137103104762,-0.0735273456923851,1.0448794529035,1,"single",38,"MAR_0.25"
"V2",0.215684868046743,0.0584030691294945,0.100936387186653,0.330433348906834,0.0156848680467434,1.0448794529035,1,"single",38,"MAR_0.25"
"V3",0.196570428055398,0.0596091384966351,0.0794523007066195,0.313688555404176,-0.00342957194460247,1.0448794529035,1,"single",38,"MAR_0.25"
"V4",0.194748666547124,0.0614275091271353,0.0740578627859499,0.315439470308299,-0.00525133345287551,1.0448794529035,1,"single",38,"MAR_0.25"
"(Intercept)",-0.03239566487191,0.0473298540824994,-0.125392846633906,0.0606015168900857,-0.03239566487191,1.04687307237493,1,"multiple",38,"MAR_0.25"
"V1",0.122232405026966,0.0556430098328674,0.0129012070805088,0.231563602973423,-0.0777675949730339,1.04687307237493,1,"multiple",38,"MAR_0.25"
"V2",0.202640488720146,0.0588043449679455,0.0870879634085693,0.318193014031723,0.00264048872014616,1.04687307237493,1,"multiple",38,"MAR_0.25"
"V3",0.210671598016239,0.0599380323291259,0.0928887940045584,0.328454402027921,0.0106715980162394,1.04687307237493,1,"multiple",38,"MAR_0.25"
"V4",0.194696542152827,0.0619669722391347,0.0729347360149816,0.316458348290672,-0.00530345784717312,1.04687307237493,1,"multiple",38,"MAR_0.25"
"(Intercept)",-0.0336278355831221,0.0470378964806678,-0.126046388999264,0.0587907178330201,-0.0336278355831221,1.04518631786669,1,"vae",38,"MAR_0.25"
"V1",0.126679989416424,0.055296913500257,0.0180343837148243,0.235325595118024,-0.0733200105835759,1.04518631786669,1,"vae",38,"MAR_0.25"
"V2",0.215854579077445,0.0583905716468646,0.101130652871206,0.330578505283683,0.0158545790774447,1.04518631786669,1,"vae",38,"MAR_0.25"
"V3",0.196615675021051,0.0595961579720007,0.0795230513915937,0.313708298650508,-0.00338432497894914,1.04518631786669,1,"vae",38,"MAR_0.25"
"V4",0.194445647366668,0.0614209798190301,0.0737676721810682,0.315123622552267,-0.00555435263333232,1.04518631786669,1,"vae",38,"MAR_0.25"
"(Intercept)",-0.0388863446230236,0.0469875968312553,-0.131206070897992,0.0534333816519443,-0.0388863446230236,1.04436874641395,1,"single",38,"MAR_0.5"
"V1",0.109516904667915,0.0554417050237259,0.000586817215491309,0.218446992120339,-0.0904830953320847,1.04436874641395,1,"single",38,"MAR_0.5"
"V2",0.202623971441603,0.0583970283593722,0.0878873592932955,0.31736058358991,0.00262397144160278,1.04436874641395,1,"single",38,"MAR_0.5"
"V3",0.193870358540921,0.0599130818864961,0.0761550529483646,0.311585664133477,-0.00612964145907904,1.04436874641395,1,"single",38,"MAR_0.5"
"V4",0.208810661072828,0.0615772729048252,0.0878256062348872,0.329795715910768,0.00881066107282757,1.04436874641395,1,"single",38,"MAR_0.5"
"(Intercept)",-0.0402700192629562,0.0470516492019978,-0.132717171273981,0.0521771327480684,-0.0402700192629562,1.04441148688274,1,"multiple",38,"MAR_0.5"
"V1",0.118511483499589,0.0550946796385567,0.0102578229018214,0.226765144097356,-0.0814885165004111,1.04441148688274,1,"multiple",38,"MAR_0.5"
"V2",0.20016079971549,0.0584242955311694,0.0853678421681824,0.314953757262797,0.000160799715489601,1.04441148688274,1,"multiple",38,"MAR_0.5"
"V3",0.190303807845778,0.0597560446610882,0.0728947195164128,0.307712896175142,-0.00969619215422249,1.04441148688274,1,"multiple",38,"MAR_0.5"
"V4",0.205288320553746,0.062024681767124,0.0834180932326106,0.32715854787488,0.00528832055374551,1.04441148688274,1,"multiple",38,"MAR_0.5"
"(Intercept)",-0.0387810613806089,0.046988445261594,-0.13110245462435,0.0535403318631319,-0.0387810613806089,1.04437462895771,1,"vae",38,"MAR_0.5"
"V1",0.109174156235019,0.0554410007953812,0.00024545242790589,0.218102860042132,-0.0908258437649809,1.04437462895771,1,"vae",38,"MAR_0.5"
"V2",0.202544993002558,0.0583979271015071,0.0878066150344707,0.317283370970645,0.00254499300255772,1.04437462895771,1,"vae",38,"MAR_0.5"
"V3",0.193981883249607,0.0599144153554602,0.0762639576999111,0.311699808799302,-0.00601811675039346,1.04437462895771,1,"vae",38,"MAR_0.5"
"V4",0.209071320702996,0.0615678555390532,0.0881047688038929,0.330037872602098,0.00907132070299549,1.04437462895771,1,"vae",38,"MAR_0.5"
"(Intercept)",-0.0391570662659379,0.0470977509607438,-0.131693219848711,0.0533790873168352,-0.0391570662659379,1.04655749839918,1,"single",38,"MCAR_0.1"
"V1",0.131417738731927,0.0552697666588157,0.0228254702754753,0.240010007188379,-0.0685822612680727,1.04655749839918,1,"single",38,"MCAR_0.1"
"V2",0.205945670815695,0.0586833323815349,0.0906465376886618,0.321244803942728,0.00594567081569478,1.04655749839918,1,"single",38,"MCAR_0.1"
"V3",0.197542582199512,0.0597508129702301,0.0801460973797312,0.314939067019293,-0.00245741780048803,1.04655749839918,1,"single",38,"MCAR_0.1"
"V4",0.189528214815415,0.0616165945830775,0.0684659020026526,0.310590527628177,-0.0104717851845853,1.04655749839918,1,"single",38,"MCAR_0.1"
"(Intercept)",-0.0401509842704672,0.0471561612665313,-0.132803048378472,0.052501079837538,-0.0401509842704672,1.0473800170787,1,"multiple",38,"MCAR_0.1"
"V1",0.128993372527434,0.0556698164557872,0.019605361999364,0.238381383055504,-0.0710066274725659,1.0473800170787,1,"multiple",38,"MCAR_0.1"
"V2",0.207922496875191,0.0587338155395842,0.0925228973281867,0.323322096422195,0.00792249687519106,1.0473800170787,1,"multiple",38,"MCAR_0.1"
"V3",0.198217720018814,0.059817342521987,0.0806892005763492,0.315746239461279,-0.0017822799811861,1.0473800170787,1,"multiple",38,"MCAR_0.1"
"V4",0.188581291433672,0.0617614989420532,0.0672322154425315,0.309930367424813,-0.0114187085663279,1.0473800170787,1,"multiple",38,"MCAR_0.1"
"(Intercept)",-0.0391798050225372,0.0470979074944145,-0.131716266157656,0.0533566561125819,-0.0391798050225372,1.04657299785134,1,"vae",38,"MCAR_0.1"
"V1",0.131385431803022,0.0552707934167084,0.0227911460055269,0.239979717600517,-0.0686145681969779,1.04657299785134,1,"vae",38,"MCAR_0.1"
"V2",0.205984147100307,0.0586834111482793,0.0906848592148956,0.321283434985718,0.00598414710030682,1.04657299785134,1,"vae",38,"MCAR_0.1"
"V3",0.19755253475459,0.0597511306267152,0.0801554258135149,0.314949643695665,-0.0024474652454101,1.04657299785134,1,"vae",38,"MCAR_0.1"
"V4",0.189501651858429,0.061617331605351,0.0684378909678942,0.310565412748963,-0.0104983481415713,1.04657299785134,1,"vae",38,"MCAR_0.1"
"(Intercept)",-0.0378930791104867,0.0471087478308765,-0.130450838991709,0.0546646807707355,-0.0378930791104867,1.04684143822849,1,"single",38,"MCAR_0.25"
"V1",0.124984168064953,0.05548799240172,0.0159631366538128,0.234005199476094,-0.0750158319350469,1.04684143822849,1,"single",38,"MCAR_0.25"
"V2",0.216170758348258,0.0591177861426862,0.100018024377312,0.332323492319204,0.0161707583482581,1.04684143822849,1,"single",38,"MCAR_0.25"
"V3",0.196905318666504,0.0599955165242045,0.0790280481363464,0.314782589196662,-0.0030946813334958,1.04684143822849,1,"single",38,"MCAR_0.25"
"V4",0.1862158492151,0.0620494127216568,0.0643031491773009,0.308128549252899,-0.0137841507849001,1.04684143822849,1,"single",38,"MCAR_0.25"
"(Intercept)",-0.0378547788077505,0.0474175388190894,-0.131022096149424,0.0553125385339226,-0.0378547788077505,1.05078516966439,1,"multiple",38,"MCAR_0.25"
"V1",0.121488877666727,0.0557525556799899,0.0119465202735428,0.23103123505991,-0.0785111223332734,1.05078516966439,1,"multiple",38,"MCAR_0.25"
"V2",0.207623733001457,0.0591142097762832,0.0914758543831464,0.323771611619768,0.00762373300145702,1.05078516966439,1,"multiple",38,"MCAR_0.25"
"V3",0.203312008748164,0.060475344327162,0.0844846609727496,0.322139356523578,0.0033120087481639,1.05078516966439,1,"multiple",38,"MCAR_0.25"
"V4",0.188854052817649,0.0621410312654794,0.0667595595319436,0.310948546103354,-0.0111459471823511,1.05078516966439,1,"multiple",38,"MCAR_0.25"
"(Intercept)",-0.0378458579621886,0.0471106847930504,-0.130407423524692,0.0547157076003145,-0.0378458579621886,1.04686986054413,1,"vae",38,"MCAR_0.25"
"V1",0.125026778650204,0.0554918552239935,0.0159981576895018,0.234055399610906,-0.074973221349796,1.04686986054413,1,"vae",38,"MCAR_0.25"
"V2",0.216244190607837,0.0591195249235219,0.10008804033596,0.332400340879715,0.0162441906078373,1.04686986054413,1,"vae",38,"MCAR_0.25"
"V3",0.196583897920782,0.0600067429713759,0.0786845700265575,0.314483225815006,-0.00341610207921843,1.04686986054413,1,"vae",38,"MCAR_0.25"
"V4",0.186293487061878,0.062053326007131,0.064373098326036,0.30821387579772,-0.0137065129381218,1.04686986054413,1,"vae",38,"MCAR_0.25"
"(Intercept)",-0.0361967437378821,0.0470916685555424,-0.128720946805601,0.0563274593298371,-0.0361967437378821,1.04576438033164,1,"single",38,"MCAR_0.5"
"V1",0.140354064049008,0.0554623110807082,0.0313834904753836,0.249324637622632,-0.0596459359509923,1.04576438033164,1,"single",38,"MCAR_0.5"
"V2",0.190396660512224,0.0588517734419886,0.0747665797810733,0.306026741243374,-0.00960333948777611,1.04576438033164,1,"single",38,"MCAR_0.5"
"V3",0.205645281678516,0.0600069491930245,0.0877455486065979,0.323545014750435,0.00564528167851633,1.04576438033164,1,"single",38,"MCAR_0.5"
"V4",0.187413318245853,0.0621130223819106,0.0653756399836051,0.3094509965081,-0.0125866817541473,1.04576438033164,1,"single",38,"MCAR_0.5"
"(Intercept)",-0.0366202151883586,0.0476070540578339,-0.130165576278693,0.056925145901976,-0.0366202151883586,1.05089033107332,1,"multiple",38,"MCAR_0.5"
"V1",0.13520636504426,0.0564124289824437,0.0243389666769339,0.246073763411585,-0.0647936349557405,1.05089033107332,1,"multiple",38,"MCAR_0.5"
"V2",0.195554810374356,0.0595339084205107,0.0785575755356853,0.312552045213027,-0.00444518962564383,1.05089033107332,1,"multiple",38,"MCAR_0.5"
"V3",0.204414746041718,0.0601510818459196,0.0862299765945811,0.322599515488855,0.00441474604171785,1.05089033107332,1,"multiple",38,"MCAR_0.5"
"V4",0.183398430759156,0.063732031555352,0.0580882563286421,0.308708605189669,-0.0166015692408444,1.05089033107332,1,"multiple",38,"MCAR_0.5"
"(Intercept)",-0.0361861351791852,0.0470929052993356,-0.128712768161523,0.0563404978031531,-0.0361861351791852,1.0458552871353,1,"vae",38,"MCAR_0.5"
"V1",0.140374479317327,0.0554611547222475,0.031406177719794,0.249342780914861,-0.0596255206826727,1.0458552871353,1,"vae",38,"MCAR_0.5"
"V2",0.190431106559632,0.0588553160730932,0.0747940653802798,0.306068147738985,-0.00956889344036768,1.0458552871353,1,"vae",38,"MCAR_0.5"
"V3",0.205875950820751,0.0600023047841554,0.0879853429347202,0.323766558706782,0.00587595082075104,1.0458552871353,1,"vae",38,"MCAR_0.5"
"V4",0.187062977181108,0.0621174624694569,0.065016575176968,0.309109379185249,-0.0129370228188918,1.0458552871353,1,"vae",38,"MCAR_0.5"
"(Intercept)",-0.0381819273943949,0.0471402659706577,-0.130801613107827,0.0544377583190367,-0.0381819273943949,1.04725932600032,1,"single",39,"MAR_0.1"
"V1",0.125982133203403,0.0553752350099363,0.0171826439065003,0.234781622500306,-0.0740178667965971,1.04725932600032,1,"single",39,"MAR_0.1"
"V2",0.203908404991182,0.0588659388785816,0.0882504924636203,0.319566317518743,0.0039084049911815,1.04725932600032,1,"single",39,"MAR_0.1"
"V3",0.199170927125112,0.0597733257316725,0.0817302099522382,0.316611644297987,-0.000829072874887538,1.04725932600032,1,"single",39,"MAR_0.1"
"V4",0.19499113714429,0.0616490104119061,0.0738651347486119,0.316117139539969,-0.00500886285570951,1.04725932600032,1,"single",39,"MAR_0.1"
"(Intercept)",-0.0384076509945503,0.0471520360137421,-0.131051405318702,0.0542361033296011,-0.0384076509945503,1.04765896107042,1,"multiple",39,"MAR_0.1"
"V1",0.127226402633186,0.0554241826941353,0.018329265729226,0.236123539537146,-0.072773597366814,1.04765896107042,1,"multiple",39,"MAR_0.1"
"V2",0.207144624535443,0.0588974283922833,0.0914236360204719,0.322865613050414,0.00714462453544268,1.04765896107042,1,"multiple",39,"MAR_0.1"
"V3",0.2002762378014,0.0597773012631322,0.0828260663609788,0.317726409241822,0.000276237801400236,1.04765896107042,1,"multiple",39,"MAR_0.1"
"V4",0.186547096783931,0.0617363742403994,0.0652419345957066,0.307852258972156,-0.0134529032160688,1.04765896107042,1,"multiple",39,"MAR_0.1"
"(Intercept)",-0.0381903733420342,0.0471395883607469,-0.130808727709202,0.0544279810251336,-0.0381903733420342,1.04725295776863,1,"vae",39,"MAR_0.1"
"V1",0.125932883402441,0.0553761247949582,0.0171316458844075,0.234734120920474,-0.0740671165975592,1.04725295776863,1,"vae",39,"MAR_0.1"
"V2",0.203911343916743,0.0588652203717692,0.0882548430883684,0.319567844745117,0.00391134391674263,1.04725295776863,1,"vae",39,"MAR_0.1"
"V3",0.199123410270019,0.0597712435208785,0.0816867841582654,0.316560036381773,-0.000876589729981003,1.04725295776863,1,"vae",39,"MAR_0.1"
"V4",0.195121152023964,0.061647103822245,0.0739988956346253,0.316243408413303,-0.00487884797603604,1.04725295776863,1,"vae",39,"MAR_0.1"
"(Intercept)",-0.0336503330358244,0.047037929990835,-0.126068952291671,0.0587682862200218,-0.0336503330358244,1.0448794529035,1,"single",39,"MAR_0.25"
"V1",0.126472654307615,0.0553065039942108,0.0178082055104674,0.235137103104762,-0.0735273456923851,1.0448794529035,1,"single",39,"MAR_0.25"
"V2",0.215684868046743,0.0584030691294945,0.100936387186653,0.330433348906834,0.0156848680467434,1.0448794529035,1,"single",39,"MAR_0.25"
"V3",0.196570428055398,0.0596091384966351,0.0794523007066195,0.313688555404176,-0.00342957194460247,1.0448794529035,1,"single",39,"MAR_0.25"
"V4",0.194748666547124,0.0614275091271353,0.0740578627859499,0.315439470308299,-0.00525133345287551,1.0448794529035,1,"single",39,"MAR_0.25"
"(Intercept)",-0.0344915369537469,0.0472935180524748,-0.12741648534287,0.0584334114353759,-0.0344915369537469,1.04687325602991,1,"multiple",39,"MAR_0.25"
"V1",0.123254360826097,0.0558179386596927,0.0135792985461145,0.232929423106079,-0.0767456391739032,1.04687325602991,1,"multiple",39,"MAR_0.25"
"V2",0.204620843289316,0.0590154305060332,0.0886619777400497,0.320579708838582,0.00462084328931597,1.04687325602991,1,"multiple",39,"MAR_0.25"
"V3",0.202889879182476,0.0604685960831152,0.0840440693373338,0.321735689027617,0.00288987918247549,1.04687325602991,1,"multiple",39,"MAR_0.25"
"V4",0.19184599013674,0.0615690157191016,0.0708741111884588,0.312817869085021,-0.00815400986326006,1.04687325602991,1,"multiple",39,"MAR_0.25"
"(Intercept)",-0.0336164137721573,0.0470362625964483,-0.126031756984882,0.0587989294405679,-0.0336164137721573,1.04479329070749,1,"vae",39,"MAR_0.25"
"V1",0.126371854921788,0.0553082564196442,0.0177039630152404,0.235039746828335,-0.073628145078212,1.04479329070749,1,"vae",39,"MAR_0.25"
"V2",0.21583387658546,0.0584056507329458,0.10108032347354,0.33058742969738,0.0158338765854599,1.04479329070749,1,"vae",39,"MAR_0.25"
"V3",0.196721638145533,0.0596121835135161,0.0795975280450518,0.313845748246014,-0.00327836185446721,1.04479329070749,1,"vae",39,"MAR_0.25"
"V4",0.194629461657546,0.061411594183635,0.0739699270679552,0.315288996247136,-0.00537053834245424,1.04479329070749,1,"vae",39,"MAR_0.25"
"(Intercept)",-0.0388863446230236,0.0469875968312553,-0.131206070897992,0.0534333816519443,-0.0388863446230236,1.04436874641395,1,"single",39,"MAR_0.5"
"V1",0.109516904667915,0.0554417050237259,0.000586817215491309,0.218446992120339,-0.0904830953320847,1.04436874641395,1,"single",39,"MAR_0.5"
"V2",0.202623971441603,0.0583970283593722,0.0878873592932955,0.31736058358991,0.00262397144160278,1.04436874641395,1,"single",39,"MAR_0.5"
"V3",0.193870358540921,0.0599130818864961,0.0761550529483646,0.311585664133477,-0.00612964145907904,1.04436874641395,1,"single",39,"MAR_0.5"
"V4",0.208810661072828,0.0615772729048252,0.0878256062348872,0.329795715910768,0.00881066107282757,1.04436874641395,1,"single",39,"MAR_0.5"
"(Intercept)",-0.0428808205329334,0.0474542939888305,-0.136122876110836,0.0503612350449695,-0.0428808205329334,1.04988553301074,1,"multiple",39,"MAR_0.5"
"V1",0.119908093751704,0.0559802077821098,0.00989528943686559,0.229920898066542,-0.080091906248296,1.04988553301074,1,"multiple",39,"MAR_0.5"
"V2",0.200804738535805,0.059596545850246,0.0836717869398901,0.317937690131719,0.000804738535804567,1.04988553301074,1,"multiple",39,"MAR_0.5"
"V3",0.188555727091251,0.060507521317619,0.0696580548148579,0.307453399367643,-0.0114442729087493,1.04988553301074,1,"multiple",39,"MAR_0.5"
"V4",0.206524239308052,0.0631607564055781,0.0823637746938411,0.330684703922263,0.00652423930805204,1.04988553301074,1,"multiple",39,"MAR_0.5"
"(Intercept)",-0.0389210304832885,0.046987724983047,-0.131241008546795,0.0533989475802178,-0.0389210304832885,1.04440424885714,1,"vae",39,"MAR_0.5"
"V1",0.109264192041213,0.0554384148686744,0.000340568980123351,0.218187815102304,-0.0907358079587865,1.04440424885714,1,"vae",39,"MAR_0.5"
"V2",0.202605183337838,0.0583991262287595,0.0878644493629066,0.317345917312769,0.00260518333783755,1.04440424885714,1,"vae",39,"MAR_0.5"
"V3",0.193946390282709,0.0599129793577422,0.0762312861353669,0.311661494430052,-0.00605360971729068,1.04440424885714,1,"vae",39,"MAR_0.5"
"V4",0.208997760250718,0.0615718588717412,0.0880233427316882,0.329972177769747,0.00899776025071761,1.04440424885714,1,"vae",39,"MAR_0.5"
"(Intercept)",-0.0391570662659379,0.0470977509607438,-0.131693219848711,0.0533790873168352,-0.0391570662659379,1.04655749839918,1,"single",39,"MCAR_0.1"
"V1",0.131417738731927,0.0552697666588157,0.0228254702754753,0.240010007188379,-0.0685822612680727,1.04655749839918,1,"single",39,"MCAR_0.1"
"V2",0.205945670815695,0.0586833323815349,0.0906465376886618,0.321244803942728,0.00594567081569478,1.04655749839918,1,"single",39,"MCAR_0.1"
"V3",0.197542582199512,0.0597508129702301,0.0801460973797312,0.314939067019293,-0.00245741780048803,1.04655749839918,1,"single",39,"MCAR_0.1"
"V4",0.189528214815415,0.0616165945830775,0.0684659020026526,0.310590527628177,-0.0104717851845853,1.04655749839918,1,"single",39,"MCAR_0.1"
"(Intercept)",-0.0402884266465611,0.0471527605386558,-0.132933847186673,0.0523569938935508,-0.0402884266465611,1.04722960745424,1,"multiple",39,"MCAR_0.1"
"V1",0.131618618262859,0.0557594971194887,0.0220481247627599,0.241189111762959,-0.0683813817371407,1.04722960745424,1,"multiple",39,"MCAR_0.1"
"V2",0.207246062374983,0.0587611830283857,0.0917923134499382,0.322699811300028,0.00724606237498304,1.04722960745424,1,"multiple",39,"MCAR_0.1"
"V3",0.197617198137242,0.059811848214938,0.08009938408009,0.315135012194395,-0.00238280186275763,1.04722960745424,1,"multiple",39,"MCAR_0.1"
"V4",0.18796351132636,0.0617282954526235,0.0666797165972303,0.309247306055489,-0.0120364886736402,1.04722960745424,1,"multiple",39,"MCAR_0.1"
"(Intercept)",-0.0391105920606418,0.0470982909462018,-0.131647806589559,0.0534266224682755,-0.0391105920606418,1.04656903450937,1,"vae",39,"MCAR_0.1"
"V1",0.13130924096379,0.0552710184388377,0.0227145130500174,0.239903968877562,-0.0686907590362104,1.04656903450937,1,"vae",39,"MCAR_0.1"
"V2",0.205922870481309,0.0586839170591303,0.0906225885984508,0.321223152364167,0.00592287048130873,1.04656903450937,1,"vae",39,"MCAR_0.1"
"V3",0.197563161553356,0.0597515865932866,0.0801651567437559,0.314961166362956,-0.00243683844664407,1.04656903450937,1,"vae",39,"MCAR_0.1"
"V4",0.189611451991775,0.0616176995415648,0.0685469681919443,0.310675935791605,-0.0103885480082253,1.04656903450937,1,"vae",39,"MCAR_0.1"
"(Intercept)",-0.0378930791104867,0.0471087478308765,-0.130450838991709,0.0546646807707355,-0.0378930791104867,1.04684143822849,1,"single",39,"MCAR_0.25"
"V1",0.124984168064953,0.05548799240172,0.0159631366538128,0.234005199476094,-0.0750158319350469,1.04684143822849,1,"single",39,"MCAR_0.25"
"V2",0.216170758348258,0.0591177861426862,0.100018024377312,0.332323492319204,0.0161707583482581,1.04684143822849,1,"single",39,"MCAR_0.25"
"V3",0.196905318666504,0.0599955165242045,0.0790280481363464,0.314782589196662,-0.0030946813334958,1.04684143822849,1,"single",39,"MCAR_0.25"
"V4",0.1862158492151,0.0620494127216568,0.0643031491773009,0.308128549252899,-0.0137841507849001,1.04684143822849,1,"single",39,"MCAR_0.25"
"(Intercept)",-0.0378404531207528,0.0474107151910599,-0.130994920114916,0.0553140138734109,-0.0378404531207528,1.05011316479273,1,"multiple",39,"MCAR_0.25"
"V1",0.125193711503963,0.0557813667779456,0.0155944761910709,0.234792946816854,-0.0748062884960373,1.05011316479273,1,"multiple",39,"MCAR_0.25"
"V2",0.204841536324816,0.0592116533275226,0.0884928258636777,0.321190246785954,0.0048415363248159,1.05011316479273,1,"multiple",39,"MCAR_0.25"
"V3",0.20313258582598,0.0611150780432849,0.0830089799369599,0.323256191715,0.00313258582598006,1.05011316479273,1,"multiple",39,"MCAR_0.25"
"V4",0.189186127042606,0.0625684768736403,0.0662351033449909,0.312137150740221,-0.0108138729573942,1.05011316479273,1,"multiple",39,"MCAR_0.25"
"(Intercept)",-0.0378162813469845,0.0471106197436766,-0.13037771910256,0.0547451564085911,-0.0378162813469845,1.04705859315903,1,"vae",39,"MCAR_0.25"
"V1",0.125056622073201,0.0554942093773224,0.0160233757473898,0.234089868399012,-0.0749433779267992,1.04705859315903,1,"vae",39,"MCAR_0.25"
"V2",0.216295471166668,0.0591220529589434,0.100134353891711,0.332456588441624,0.0162954711666676,1.04705859315903,1,"vae",39,"MCAR_0.25"
"V3",0.196974615805541,0.0600097845554947,0.0790693119041951,0.314879919706886,-0.0030253841944593,1.04705859315903,1,"vae",39,"MCAR_0.25"
"V4",0.185753944616269,0.0620564119050455,0.0638274928069775,0.30768039642556,-0.0142460553837313,1.04705859315903,1,"vae",39,"MCAR_0.25"
"(Intercept)",-0.0361967437378821,0.0470916685555424,-0.128720946805601,0.0563274593298371,-0.0361967437378821,1.04576438033164,1,"single",39,"MCAR_0.5"
"V1",0.140354064049008,0.0554623110807082,0.0313834904753836,0.249324637622632,-0.0596459359509923,1.04576438033164,1,"single",39,"MCAR_0.5"
"V2",0.190396660512224,0.0588517734419886,0.0747665797810733,0.306026741243374,-0.00960333948777611,1.04576438033164,1,"single",39,"MCAR_0.5"
"V3",0.205645281678516,0.0600069491930245,0.0877455486065979,0.323545014750435,0.00564528167851633,1.04576438033164,1,"single",39,"MCAR_0.5"
"V4",0.187413318245853,0.0621130223819106,0.0653756399836051,0.3094509965081,-0.0125866817541473,1.04576438033164,1,"single",39,"MCAR_0.5"
"(Intercept)",-0.0339351163512277,0.0472514889527823,-0.126774648137886,0.05890441543543,-0.0339351163512277,1.04903977977746,1,"multiple",39,"MCAR_0.5"
"V1",0.142731260806424,0.0558926983573793,0.0329107135612179,0.252551808051629,-0.0572687391935764,1.04903977977746,1,"multiple",39,"MCAR_0.5"
"V2",0.194546759003664,0.0589672751956132,0.0786851552158904,0.310408362791437,-0.0054532409963361,1.04903977977746,1,"multiple",39,"MCAR_0.5"
"V3",0.199089508680143,0.06024504288285,0.0806989176813993,0.317480099678886,-0.000910491319857182,1.04903977977746,1,"multiple",39,"MCAR_0.5"
"V4",0.182815159505784,0.0629138218350006,0.0591754104076919,0.306454908603876,-0.0171848404942162,1.04903977977746,1,"multiple",39,"MCAR_0.5"
"(Intercept)",-0.036213241764692,0.0470893412563113,-0.128732872229374,0.0563063886999901,-0.036213241764692,1.04563589052724,1,"vae",39,"MCAR_0.5"
"V1",0.140268830221021,0.0554623550729439,0.0312981702128602,0.249239490229182,-0.0597311697789791,1.04563589052724,1,"vae",39,"MCAR_0.5"
"V2",0.190578171046105,0.0588578688828827,0.0749361141877886,0.306220227904422,-0.00942182895389488,1.04563589052724,1,"vae",39,"MCAR_0.5"
